gene.symbol	gene.entrezid
ALDOA	226
GABRR3	200959
MAGEB6	158809
HES1	3280
LOC84740	NA
SETDB1	9869
TMEM9	252839
IKBKG	8517
GLS	2744
LOC388152	NA
E2F2	1870
LRRC26	389816
AGXT	189
GNPAT	8443
C11ORF24	NA
UNC119B	84747
PIK3C2B	5287
ATP5J2	9551
CCDC28A	25901
FBXL3	26224
CENPL	91687
GLDN	342035
TMEM164	84187
IQCE	23288
SULT4A1	25830
C1QA	712
EVX1	2128
C15ORF27	NA
IRX3	79191
SELM	140606
C12ORF48	NA
CABYR	26256
GOLPH3L	55204
FLJ46321	NA
MDN1	23195
CR1	1378
MRPS12	6183
YEATS2	55689
FOXS1	2307
SAC3D1	29901
KIAA1524	57650
IFNAR1	3454
SLC39A10	57181
UXS1	80146
FAM155B	27112
PMPCA	23203
ADAM9	8754
CYP27A1	1593
PLCE1	51196
CYP2A6	1548
STC1	6781
SESTD1	91404
BRSK2	9024
FYN	2534
ADRA2C	152
DBT	1629
TTL	150465
TMEM150B	284417
GOLM1	51280
LIMK2	3985
TEDDM1	127670
MARK4	57787
ZNF692	55657
FAM40B	57464
UPK3A	7380
ABHD12	26090
SSFA2	6744
BANF2	140836
KIAA1549	57670
PEG10	23089
RASD2	23551
ANKS4B	257629
CENPI	2491
KLK4	9622
UGGT1	56886
VMO1	284013
TFPI2	7980
ARPC5	10092
C1ORF61	NA
SGMS2	166929
CNKSR3	154043
ANO10	55129
SPINK5	11005
SLC37A4	2542
USP38	84640
FAM82A1	151393
AKAP2	11217
GTPBP2	54676
TIGD5	84948
C1ORF162	NA
TCEB1	6921
NDRG3	57446
LIG1	3978
MAGEB16	139604
SRC	6714
IL10RA	3587
ACSL4	2182
PDGFB	5155
TMCO7	79613
LOC647946	NA
ALDH9A1	223
NCOR1	9611
CMTM4	146223
RAB3D	9545
POGK	57645
GTF2IRD1	9569
NBLA00301	79804
SRGAP2	9901
MT1L	4500
SMPX	23676
IL18R1	8809
IARS	3376
RHBDL3	162494
PECR	55825
PVALB	4151
MEGF8	1954
CYBB	1536
ZNF695	57116
FAM57B	83723
LMNB2	84823
MTHFD1L	25902
ERBB3	2065
CAPN2	824
SEPT3	55964
DHX34	9704
HCFC1	3054
ALAD	210
NTN4	8079
REEP6	92840
FBXW10	10517
PGCP	10404
PPAP2C	8612
MAFA	10219
NT5E	4907
PRKAB2	5565
JMJD4	65094
RDM1	201299
COL1A2	1278
FASTK	10922
SERINC1	57515
REG3A	5068
CD81	975
LOC339535	NA
DUSP9	1852
STRA13	8553
RAD51AP1	10635
C17ORF90	NA
C9ORF72	NA
SLC38A1	81539
FERMT1	55612
ERCC6L	54821
NRG2	9542
HAGHL	84264
CPLX1	10815
SERPINI1	5274
LINGO1	84894
COL24A1	255631
KCNC1	3746
CNNM1	26507
PSKH1	5681
PDXK	8566
GIT1	28964
FBLN5	10516
ANKS6	203286
CPSF1	29894
ORC6L	23594
PPP1R1A	5502
LARS	51520
MFGE8	4240
NETO2	81831
PIM1	5292
PDZK1	5174
FBXL16	146330
IGF2BP2	10644
SRM	6723
CLN6	54982
TRIM47	91107
PLGLA	285189
EPHB2	2048
ABCD1	215
SH3BP5L	80851
LPHN1	22859
LTBP2	4053
RAB27A	5873
DNALI1	7802
MXD3	83463
YIF1B	90522
MARCH4	57574
LRRC55	219527
C20ORF201	NA
PIGT	51604
MYO1F	4542
ACOX1	51
HMGCS2	3158
ANKS1B	56899
C3ORF65	NA
FNIP2	57600
CASK	8573
ZCCHC2	54877
TMCO1	54499
CYB5R1	51706
PI4KB	5298
DIO1	1733
TMEM47	83604
RHOXF2B	727940
PLP2	5355
ABCC10	89845
CBX8	57332
MAOB	4129
SFXN1	94081
KIAA0114	57291
CACNG1	786
CSTB	1476
TESC	54997
NTM	50863
NT5DC1	221294
CBFA2T2	9139
SLCO4C1	353189
NAT9	26151
CD300A	11314
AAK1	22848
CLSPN	63967
FGB	2244
IL1B	3553
FKBP11	51303
GNA14	9630
SIGLEC11	114132
TRANK1	9881
KIAA1199	57214
TMEM147	10430
APOBEC3B	9582
CABIN1	23523
EIF4E3	317649
GNB5	10681
TMED3	23423
ST6GAL2	84620
MAPK11	5600
RAMP3	10268
LOC644669	644669
TRIM45	80263
C17ORF61	NA
LYRM1	57149
LILRA5	79166
PVT1	5820
ISL2	64843
PRUNE	58497
VASH2	79805
DLK2	65989
FEZ1	9638
TMEM145	284339
STXBP6	29091
STRA6	64220
HADH	3030
C7ORF29	NA
ZNF676	163223
PCBD1	5092
NIT2	56954
TSEN54	283989
TSPAN9	10867
ENPP1	5167
COG2	22796
HDAC6	10013
ABCA6	23460
OXT	5020
AMIGO3	386724
EFHD1	80303
TSPAN17	26262
C19ORF61	NA
C1S	716
NFKB2	4791
TMEM40	55287
OSR2	116039
COL9A1	1297
KCNE1L	23630
FBLIM1	54751
PCDH17	27253
TDRKH	11022
BEX2	55859
SLC22A15	55356
FARP2	9855
OSGIN1	29948
FAM3B	54097
OSBPL3	26031
PPP2R2A	5520
SSX3	10214
GSC	145258
FAM53B	9679
TIPARP	25976
GINS2	51659
ASNS	440
ALDH5A1	7915
RASL12	51285
C5	727
C9ORF140	NA
NIN	51199
GATS	352954
B4GALT1	2683
CCDC99	54908
ATP1B1	481
ILDR2	387597
CNBP	7555
VCX	26609
RANBP3L	202151
GATA6	2627
SOX11	6664
AMN	215
C6ORF115	NA
CYHR1	50626
CYTSB	92521
AGPAT1	10554
TMEM45B	120224
PRKAG2	51422
NEB	4703
TFDP3	51270
MARS	4141
LIME1	54923
ASAP2	8853
RNF165	494470
CLYBL	171425
GPR180	160897
LARP1	23367
LOC148145	NA
SEMA7A	8482
KRTAP5-5	439915
LOC92659	NA
C19ORF25	NA
SNHG1	23642
PALLD	23022
SLC7A2	6542
XPR1	9213
NFAM1	150372
SEPSECS	51091
CLTCL1	8218
GC	2638
AMDHD1	144193
BMP5	653
SAE1	10055
ARPC1B	10095
FGD4	121512
CENPK	64105
HMGXB3	22993
C6ORF1	NA
SIX4	51804
PI15	51050
RASGRF2	5924
TRIM11	81559
CHD3	1107
LONRF1	91694
TOMM6	29964
YKT6	10652
CYB561	1534
ALG3	10195
GLRX	2745
SLC47A1	55244
KLC2	64837
FBXL6	26233
ATP6V1F	9296
C1ORF93	NA
ASPN	54829
FAM164C	79696
JRK	8629
SEC62	7095
PIK3AP1	118788
PLCG1	5335
B3GAT3	26229
TOPBP1	11073
C15ORF39	NA
STK40	83931
DYNC1H1	1778
GSTA4	2941
GOT1	2805
EFNA3	1944
KRT12	3859
DDX19B	11269
CKB	1120
C5ORF27	NA
POLA2	23649
ECHDC1	55862
CHST4	10164
RPL10L	140801
ABCC5	10057
TRIM17	51127
HIST3H2A	92815
IL6ST	3572
MCCD1	401250
SMYD3	64754
WASF2	10163
EPHA10	284656
LRRC19	64922
SNX9	51429
ABCC1	4363
RBM34	23029
GPSM2	29899
IL1R1	3554
PPDPF	79144
SOX9	6662
RNF43	54894
MYO1A	4640
MFSD6	54842
SLC39A1	27173
NPEPL1	79716
BDKRB1	623
GALNT10	55568
ANKRD29	147463
PMF1	11243
MEA1	4201
SNX22	79856
SHB	6461
NCAPG2	54892
TMEM25	84866
FOXA3	3171
DKK1	22943
NOMO3	408050
CTSL1	1514
LOC441601	441601
TYRP1	7306
C1ORF35	NA
SF3A2	8175
ABHD15	116236
CLEC2L	154790
DENND4B	9909
SMO	6608
RAD51	5888
CKAP5	9793
SGPP1	81537
ST6GALNAC6	30815
PINK1	65018
FIBCD1	84929
TPMT	7172
ILF3	3609
PTK2	5747
COL2A1	1280
EDEM1	9695
GCNT3	9245
BCL3	602
SNRPC	3183
ABCA7	10347
COL11A1	1301
RALY	22913
LRRN2	10446
FASN	2194
SEMA3G	56920
OCRL	4952
B4GALT7	11285
CLVS1	157807
IQCD	115811
ADORA3	140
PPP2CB	5516
EDIL3	10085
LAP3	7852
MAP2K4	6416
SLC6A11	6538
BNIP2	663
PNMA3	29944
SNHG7	84973
KYNU	8942
ZNF618	114991
METTL7A	25840
KDELR3	11015
RAB20	55647
UBR5	51366
PELI2	57161
DEFB132	400830
F7	2155
PAGE5	90737
LIN7C	55327
TTC13	79573
PHLDA3	23612
TBX4	9496
HSD11B1	3290
LONP2	83752
CPEB4	80315
GATA4	2626
AAA1	404744
CSPG5	10675
PPP1R14D	54866
MST1R	4486
PRR11	55771
TCAM1P	146771
FGD1	2245
PPIA	5478
CBX5	23468
SLC7A1	6541
KIAA0040	9674
SLC19A2	10560
OAF	220323
ARSE	415
DERL3	91319
SAMD4A	23034
CDC14B	8555
NSUN5	55695
SPTAN1	6709
NDFIP2	54602
PAGE2	203569
CORO1B	57175
RPS6KL1	83694
C11ORF93	NA
DYDC2	84332
FAM72A	729533
DHX58	79132
MSH5	4439
PSMG3	84262
GRIK4	2900
COL22A1	169044
TREML3	340206
CALY	50632
PRR18	285800
TMEM192	201931
LILRA2	11027
C1ORF168	NA
CCND1	595
PIR	8544
THRSP	7069
SSX4	6759
ABCG8	64241
DLX6AS	285987
CCDC124	115098
SLITRK6	84189
TMEM54	113452
EN1	2019
CLPX	10845
RPL22L1	200916
C20ORF24	NA
NKX3-2	579
ACSM2B	348158
PMVK	10654
PRAMEF5	343068
BAAT	570
NUP210	23225
PTGES	9536
HOXA11	3207
PEX3	8504
BLM	641
LYPD1	116372
C5AR1	728
PAGE1	8712
MTX1	4580
ANKRD27	84079
LAMA5	3911
CHP	11261
MAP7D2	256714
HAVCR1	26762
PIAS3	10401
DACH1	1602
HIST1H2AC	8334
SREBF2	6721
ZNF512B	57473
SEMA4F	10505
TSPY3	728137
PYCR2	29920
EBNA1BP2	10969
SAA2	6288
ZNF208	7757
CDH18	1016
KIRREL2	84063
PSMB4	5692
NRIP1	8204
PLXNA3	55558
ARID4A	5926
SEPT8	23176
DSCC1	79075
PLK4	10733
NAB2	4665
PART1	25859
ATP1B3	483
BACH2	60468
RND1	27289
HIST2H2BE	8349
DUSP5P	574029
GRPR	2925
C8ORF76	NA
SCGB3A1	92304
SLC26A2	1836
HELLS	3070
FAM21B	387680
FAM54A	113115
TMSB10	9168
LRRC3	81543
SEMA3B	7869
IRGQ	126298
LRRC20	55222
BLVRA	644
C17ORF55	NA
TOR3A	64222
AGXT2L2	85007
CD200	4345
DNAJC5	80331
MYBPHL	343263
INTS8	55656
SLC17A3	10786
NMB	4828
CHTF18	63922
ZBTB41	360023
DSTYK	25778
SP8	221833
FCER1G	2207
TGFBR3	7049
FGF23	8074
GAGE1	2543
KCNF1	3754
SERPING1	710
LRRN3	54674
PCSK6	5046
POLR1E	64425
CNR1	1268
HRAS	3265
ANGPT2	285
EFNB3	1949
GSDMC	56169
UBXN8	7993
SLC39A7	7922
CRELD2	79174
VSIG10L	147645
HTATIP2	10553
KANK4	163782
BHMT2	23743
HOXC8	3224
XRCC3	7517
PPOX	3060
DCUN1D3	123879
PARVB	29780
XKR3	150165
TACSTD2	4070
CPXM1	56265
F12	2161
HECA	51696
COPA	1314
PDZK1P1	100034743
NUDT10	53343
MACROD1	28992
GAMT	2593
KRT86	3892
ZC3H12A	80149
SNRPD2	6633
ABCD3	5825
CDK5	1020
NFE2L2	4780
CREBL2	1389
PLA2G6	8398
MAP2K2	5605
PTK7	5754
INTS1	26173
COPE	11316
GLOD4	51031
KIF19	124602
CDC7	8317
DDTL	100037417
SNRK	54861
KHNYN	23351
COTL1	23406
GPR64	10149
UBE2L6	9246
ASPA	443
FBLN7	129804
LHFPL4	375323
ASNA1	439
C2ORF18	NA
TSKU	25987
SPNS1	83985
FAM169A	26049
DAPK1	1612
ASPSCR1	79058
ABHD2	11057
LGALS4	3960
RBL2	5934
MPDU1	9526
OBFC2B	79035
C1QL1	10882
C20ORF118	NA
SLC22A23	63027
DSE	29940
TOMM40	10452
AFF2	2334
LOC148709	148709
CHD1L	9557
RAC3	5881
SMC2	10592
SSX6	280657
GAGE2A	729447
LOX	4015
DMRTA1	63951
USP22	23326
B3GALT1	8708
BAK1	578
CDH24	1016
NCKIPSD	51517
SFRS2B	10929
KPNA7	23633
NSD1	64324
STRADB	55437
SERPINA3	12
C1QTNF6	114904
USF1	7391
EIF5	1983
PRPF3	9129
CYB5D2	124936
CANT1	124583
GREB1	9687
TRIM25	7706
SCAMP5	192683
CREB3L2	64764
DHRS4	10901
SMG7	9887
RRP12	23223
HERC5	51191
CD69	969
GIPC1	10755
FKBP9	11328
MYOM2	9172
INCENP	3619
MSR1	4481
CUL9	23113
ABCF2	10061
BPIL1	80341
PDZD11	51248
PGC	5225
GRK6	2870
FGG	2266
PARP1	142
SLA	6503
ZNF883	169834
TDGF3	6998
CRAT	1384
ARHGAP4	393
PLXNA2	5362
KLHL21	9903
CD164	8763
SAPS1	22870
PIK3R1	5295
PSMD14	10213
C10ORF125	NA
ZCCHC6	79670
SERPINA5	5104
DRP2	1808
TTLL4	9654
ZNF581	29903
CCL4L2	9560
TMEM26	219623
CPB2	1361
FAM102A	399665
FBXO21	23014
PTP4A1	7803
LOC100132354	NA
MAGEA8	4107
CDKN2BAS	100048912
CCDC93	54520
NAT1	9
NEU4	129807
SPIRE2	84501
SC5DL	6309
LGTN	1939
SPSB1	80176
LCP2	3937
CDH22	64405
CCT5	22948
RFWD2	64326
TPR	7175
AXIN2	8313
NUDT1	4521
MRPL13	28998
GMPS	8833
NRM	11270
ULK4	54986
UBL4B	164153
FOLR2	2350
GNAL	2774
POLR1A	25885
NXF3	56000
CAMSAP1L1	23271
HOXD3	3232
TSTA3	7264
HSPB8	26353
KCND3	3752
PSMD2	5708
BDKRB2	623
OTUB2	78990
WDHD1	11169
HOMER3	9454
RASGEF1A	221002
JOSD2	126119
LOC84931	NA
PHACTR3	116154
RPSA	3921
RNF130	55819
UNC5B	219699
KCNU1	157855
ACBD6	84320
WDR67	93594
SLC6A10P	386757
SLC25A29	123096
SLC30A3	7781
ECE1	1889
ASGR1	432
LPPR1	54886
PLXND1	23129
SLC29A1	2030
MMADHC	27249
MRAS	22808
TMEM120B	144404
RECQL5	9400
SUN2	25777
C16ORF70	NA
PHPT1	29085
SLC38A6	145389
SFRS5	6430
ITSN1	6453
DCC	1630
HEYL	26508
DCXR	51181
CCNL1	4171
F13A1	2162
PRR5	55615
C4ORF3	NA
HS3ST3B1	9953
GLIS2	84662
ECH1	1891
FOXD2	2306
C1QL4	338761
LZTS1	11178
ATP13A1	57130
ADAMTS16	170690
PHF19	26147
PDLIM2	64236
TPTE2P3	220115
CD151	977
C8ORF59	NA
STX11	8676
RHOF	54509
CLGN	1047
OR51E1	143503
TSPY2	64591
CCDC69	26112
QARS	2058
ASPH	444
FOXN4	121643
MAGED4	728239
TMEM119	338773
NR1H4	9971
FER1L6	654463
LPAL2	80350
CREM	1390
EI24	9538
KCNK4	50801
SYNGR1	9145
TPCN1	53373
APOA1	335
CST1	1469
SAA1	6288
SCN4A	6329
ANAPC7	51434
CBARA1	10367
VPS28	51160
C1QTNF3	114899
TAX1BP3	30851
SEMA6C	10500
MTP18	51537
FAM150A	389658
OSBPL11	114885
DPH2	1802
VGF	7425
C20ORF27	NA
F2	2147
ARHGEF2	9181
PYDC1	260434
TAZ	6901
MSTO2P	100129405
XRCC2	7516
NUPR1	26471
CTGF	1490
PALM2-AKAP2	445815
DDIT3	1649
EIF3H	8667
PFDN6	10471
KLHDC8B	200942
RMST	196475
HIBADH	11112
GRIN2A	2903
NPM1	4869
STX6	10228
ZNF282	8427
KIAA0907	22889
PDE7B	27115
PGK1	5230
ALDOC	230
DGKQ	1609
SAMM50	25813
HOXC9	3225
CPS1	1373
SPSB2	84727
AKR7L	246181
HSPA4	3308
UBE2A	7319
SMR3A	26952
ADAMTS9	56999
PIF1	80119
A4GALT	53947
DEFA1B	728358
LSR	51599
MGC12982	NA
THOC5	8563
RUNDC3B	154661
CENPH	64946
C4ORF19	NA
GABBR2	9568
ROS1	6098
TLX3	30012
TMEM163	81615
EPHB1	2047
SUSD4	55061
CBR3	874
PLEKHA4	57664
STOX1	219736
CALML3	810
COL5A2	1290
GLP1R	2740
EMR1	2015
VLDLR	7436
KDM5B	10765
PQLC1	80148
ATP8B1	5205
KCNH6	81033
XPOT	11260
VCAN	1462
MCM8	84515
AMHR2	269
CCDC155	147872
LOC146336	NA
PRR19	284338
DYNLL1	8655
PRRX1	5396
HAGH	3029
MGP	4256
CELA3A	10136
ONECUT2	9480
ACY3	91703
CASC3	22794
GSDMD	79792
COL6A3	1293
SPHK1	8877
FAM64A	54478
PECAM1	5175
GSTM1	2944
C14ORF167	NA
SCGB1D2	10647
UGT1A10	54575
SLC20A1	6574
DNAH12	201625
CREB3L4	148327
HLTF	6596
EXTL3	2137
GSTA1	2938
TRIM31	11074
TTPAL	79183
SOHLH1	402381
SSX5	6758
COL18A1	80781
CA12	771
SYNM	23336
SELP	6403
APOLD1	81575
HM13	81502
CD46	4179
DYNLRB1	83658
HSD11B2	3291
C22ORF29	NA
DDAH1	23576
LCN2	3934
PRAMEF4	400735
FAM49B	51571
MRPL9	65005
PSD4	23550
FPR2	2358
ATP2B4	493
KCNJ11	3767
ALPL	249
DEDD	9191
TRAF2	7186
COMMD4	54939
GNA12	2768
C17ORF82	NA
CDC25A	993
NPC1	4864
C1ORF57	NA
CYP2E1	1571
CASKIN1	57524
CCNB1IP1	57820
UNC13B	10497
JAG1	182
TPRG1L	127262
RAB24	53917
AHSG	197
CRMP1	1400
ARRDC2	27106
HULC	728655
MRPS23	51649
INHA	3623
PRIM1	5557
B3GNT5	84002
SCGB2A1	4246
GLUL	2752
FBXO32	114907
FHL2	2274
SLC16A13	201232
FAT4	79633
ORMDL2	29095
FAM59A	64762
PTPRC	5788
RAD21	5885
CDK5RAP2	55755
HIP1	3092
RIBC2	26150
TTC38	55020
ABCB11	8647
NDRG1	10397
CEACAM20	125931
DVL3	1857
RNPEPL1	57140
SFRS14	10147
SLC12A1	6557
FLJ90757	NA
SYT10	341359
PLSCR1	5359
MAGED4B	81557
HSF4	3299
NR1I3	9970
ZNF259	8882
MAF1	84232
DAGLA	747
RASAL2	9462
ITGB1BP1	9270
WFS1	7466
PACS2	23241
SATB2	23314
NCSTN	23385
C4ORF48	NA
RHEB	6008
PRDX3	10935
LOC400794	400794
HAX1	10456
COL5A3	50509
PCDHB2	56133
ZNF648	127665
TPD52L2	7165
LOC286467	NA
POC1A	25886
MGLL	11343
ASGR2	433
SDHD	6392
DGKI	9162
PAQR5	54852
SCUBE1	80274
RHBDL1	9028
RPRML	388394
PPP2R1A	5518
CCDC137	339230
MMP9	4318
RBCK1	10616
NKIRAS1	28512
PCDH9	5101
DCTN2	10540
HIST2H3C	126961
SYTL5	94122
TBXAS1	6916
IL3RA	3563
CDCA7	83879
GGT5	2687
PIK3R3	8503
WIZ	58525
ACMSD	130013
HSPH1	10808
B3GALNT2	148789
DLGAP4	22839
KCNH2	3757
PEX13	5194
ARID3A	1820
CECR7	100130418
METTL13	51603
LOC90784	90784
TP53TG3B	729264
SLC41A1	254428
POGZ	23126
TP53I11	9537
RPL39L	116832
ROBLD3	28956
C21ORF58	NA
RBM7	10179
YY1AP1	55249
OR1F1	4992
KIAA1797	54914
TYROBP	7305
APOH	350
LOC387646	NA
CNFN	84518
UNC5A	90249
APOC1P1	342
HDAC5	10014
MLEC	9761
SMARCA2	6595
C10ORF72	NA
AGBL5	60509
PFKFB2	5208
RPSAP58	388524
PKD1	5310
GP2	2813
BSDC1	55108
ME1	4199
CAPN12	147968
CDRT1	374286
RAB6B	51560
NXF2	56001
FADS3	3995
DUOX1	53905
IGFBP4	3487
NACC1	112939
RTKN2	219790
MAP7	9053
DDC	1644
MVP	9961
CDS1	1040
MNS1	55329
UCHL1	7345
MED12	9968
AMT	275
MTL5	9633
HERPUD1	9709
DUT	1854
TRIM28	10155
SOX4	6659
FANCG	2189
ATP1A2	477
NCAPH2	29781
KCNIP3	30818
LOC221122	221122
PHYHD1	254295
OCIAD2	132299
PCGF2	7703
UFD1L	7353
ACY1	95
ALCAM	214
CKMT1A	548596
PCDHA1	56147
TNNT1	7138
DDX3X	1654
DPYSL4	10570
RNF17	56163
ZNF544	27300
MSC	9242
NOP56	10528
AKIRIN1	79647
PXMP4	11264
EDARADD	128178
GAL3ST1	9514
RAB26	25837
SSX8	280659
CSN2	1447
ALX3	257
TAOK2	9344
KCP	375616
DNAH11	8701
SPINK1	6690
FAM46C	54855
CEP350	9857
CFHR4	10877
WDR72	256764
FAM171A2	284069
GDI1	2664
GAGE2D	729408
AQP10	89872
TEX11	56159
BCAS1	8537
SLC22A6	9356
MOSC1	64757
MAPKAPK2	9261
CALN1	83698
NDUFB9	4715
SLC9A9	285195
FRZB	2487
LYNX1	66004
C8ORF40	NA
ATP13A2	23400
C13ORF26	NA
SFXN5	94097
FIGNL2	401720
KCNJ8	3764
DHRS12	79758
ENOX1	55068
LOC283867	NA
FAM69B	138311
FAM86A	196483
ALS2CL	259173
PIP5K1C	23396
EXOSC4	54512
LRRC4	64101
INTS7	25896
TBC1D7	51256
CTAGE5	4253
DBP	1628
CD82	3732
TCF21	6943
RYBP	23429
C6ORF129	NA
RAN	5901
PCNXL2	80003
COLEC12	81035
GATSL1	729438
TFR2	7036
ACVRL1	94
KLB	152831
NENF	29937
CBX4	8535
BZW2	28969
CACNG4	27092
DERA	51071
H1FNT	341567
PODXL2	50512
RFC1	5981
RPS5	6193
TREML4	285852
JMJD1C	221037
CDH19	8642
ENG	2022
LANCL1	10314
CXCR1	3577
C8ORF73	NA
RRS1	23212
TAL2	6887
RABIF	5877
CPE	1363
FANCA	2175
TMC7	79905
INTS3	65123
RBBP7	5931
FMO5	2330
PSMD10	5716
USP54	159195
ZBTB10	65986
C5ORF34	NA
SP6	80320
YWHAZ	7534
EIF3B	8662
SMYD1	150572
DNAJC16	23341
GPR137	56834
SERPINA7	6906
SLC43A2	124935
CD68	968
NPC1L1	29881
PRDM15	63977
REN	5972
SLC9A3R2	9351
YIPF3	25844
BPESC1	60467
ALDH1A3	220
IL17RC	84818
KIAA0922	23240
PPFIBP2	8495
NSUN5P2	260294
MCF2L2	23101
NCRNA00176	284739
NDUFA1	4694
KIAA1429	25962
SLC4A11	83959
GDF1	2657
SLC30A2	7780
LMTK3	114783
TMEM45A	55076
C12ORF32	NA
DKK4	27121
MANEA	79694
ASAP1	50807
FAM99B	100132464
KCTD17	79734
BAT2L2	23215
DUSP23	54935
PLCB2	5330
REG1A	5967
FLYWCH2	114984
OGG1	4968
PEX14	5195
SUOX	6821
PSMC3IP	29893
UBE2O	63893
LOC730101	730101
LDHA	3939
PRIMA1	145270
ADAM22	53616
RPRD1B	58490
CTSB	1508
ZNF681	148213
HOOK1	51361
CRLF1	9244
CLCNKA	1187
MVD	4597
RPTOR	57521
USP18	11274
IPO13	9670
KIF1A	547
MDGA2	161357
SLC7A6	9057
GPR107	57720
MSL3L2	151507
C5ORF58	NA
LPHN2	23266
EHD2	30846
DFNB31	25861
TALDO1	6888
C1ORF27	NA
HSD17B12	51144
MFSD10	10227
DEAF1	10522
GAGE2B	645037
HMGCLL1	54511
SIRT1	23411
ICK	22858
BAG2	9532
AG2	10551
ZNF83	55769
CDK4	1019
PRSS1	5644
LPPR4	9890
SOX13	9580
SLC46A1	113235
MTBP	27085
NT5M	56953
BMP4	652
TBC1D13	54662
PROX1	5629
TSPAN15	23555
CUTA	51596
FLT1	2321
C3ORF66	NA
CXORF49B	NA
DUS1L	64118
ETS1	2113
OSBP2	23762
MEX3A	92312
CCDC28B	79140
NUP205	23165
NOMO1	23420
PRND	23627
C1ORF115	NA
PTPRD	5789
TMEM88B	643965
ZNF385D	79750
C21ORF99	NA
RASGRF1	5923
SPERT	220082
MEPE	56955
SLC6A13	6540
TMEM101	84336
CXCR2	3579
WBSCR28	135886
FAM81A	145773
TPT1	7178
TNFRSF19	55504
PMFBP1	83449
HLA-DOA	3111
DDAH2	23564
TTC35	9694
MCHR1	2847
NFKBIA	4792
LSM2	57819
TUFT1	7286
ZNF556	80032
LAD1	3898
BOLA1	51027
ABCC6	368
C11ORF9	NA
ABCD4	5826
FABP6	2172
CHRM2	1129
REPS2	9185
TRIM50	135892
TCF15	6939
AKAP8L	26993
SSX2IP	117178
PER2	8864
RTEL1	51750
TMC5	79838
C14ORF105	NA
CRHR1	1394
TPTE2P1	646405
CCDC144NL	339184
IRF1	3659
HP	3240
SLC44A3	126969
BAX	581
GSPT2	23708
SC65	10609
PROK2	60675
SAMD12	401474
ZNF238	10472
NHLRC3	387921
KIAA1217	56243
LILRA3	11026
EPAS1	2034
RAB34	83871
FPR3	2359
VGLL4	9686
C2ORF51	NA
PWWP2B	170394
RGSL1	353299
TEF	7008
KALRN	8997
FXYD6	53826
LOC441177	NA
CDK9	1025
AKR1C2	1646
CYC1	1537
NKX3-1	4824
GYLTL1B	120071
C5ORF30	NA
CACNA1I	8911
NCAM1	4684
SRRM4	84530
GDF10	2662
GINS4	84296
TIGD2	166815
OSTF1	26578
SORBS3	10174
TNR	7143
TRIM7	81786
ATIC	471
PPM1G	5496
MESP1	55897
REEP2	51308
TAP1	6890
C15ORF41	NA
SYT3	84258
RTN4	57142
DPF3	8110
FAM163B	642968
GOLGA3	2802
PPAPDC2	403313
TMEM201	199953
LOC145837	145837
CRTAP	10491
LMAN2	10960
GPI	2821
SH3PXD2B	285590
BOK	666
NFIA	4774
SHKBP1	92799
ALX1	8092
BMP8A	353500
SIGLEC9	27180
SLAIN1	122060
PPAP2A	8611
OR56A3	390083
ATP9A	10079
COX6C	1345
BTNL3	10917
ACAT2	39
GFOD2	81577
MTR	4548
MCCC2	64087
MAGEA11	4110
RRM1	6240
LGR5	8549
SNHG6	641638
UNKL	64718
ZNF251	90987
DUSP2	1844
CST2	1470
PSMC4	5704
PSCA	8000
AIF1	199
PTCD1	26024
MIER1	57708
POLE2	5427
PGA3	643834
CETN2	1069
FNBP1L	54874
GABRA2	2555
HIPK3	10114
WDR46	9277
ZNF323	64288
AP3B1	8546
ATAD3C	219293
TRIOBP	11078
INPPL1	3636
LHX3	8022
KCNH5	27133
MEP1A	4224
RNF144B	255488
RNF44	22838
BFSP2	8419
SDF2L1	23753
CARD18	59082
PLD1	5337
RGAG1	57529
SLC6A8	6535
WDYHV1	55093
C9ORF172	NA
DHRS4L2	317749
AARS2	57505
LASP1	3927
CBX1	10951
CD244	51744
RBMY1J	378951
SALL2	6297
ZNF740	283337
C19ORF53	NA
POLN	353497
ATHL1	80162
SERPINA6	866
TIMELESS	8914
STT3A	3703
TNNC1	7134
KIF26B	55083
MDFI	4188
SFXN2	118980
MEF2D	4209
LOC283731	283731
TUSC1	286319
EFHC2	80258
IRF3	3661
AGPAT4	56895
C9ORF125	NA
PTGR1	22949
C1ORF51	NA
GRINA	2907
DBNDD2	55861
SNX8	29886
SUV39H1	6839
LTK	4058
MYH10	4628
GCM1	8521
C20ORF117	NA
FGA	2243
IL7R	3575
ADCK2	90956
HYAL1	3373
FCN1	2219
PERP	64065
AGBL4	84871
SLC39A8	64116
LRRK2	120892
SVIL	6840
GAGE12J	729396
CAPG	822
C9ORF78	NA
LOC254559	NA
SLC48A1	55652
ABLIM2	84448
N4BP3	23138
ZNF320	162967
ASRGL1	80150
NVL	4931
CDH8	1006
RAB14	51552
MGST1	4257
GTF2I	2969
TRMT1	55621
ADAMTS2	9509
DKFZP686A1627	NA
BCAM	587
HS3ST3A1	9955
CTNNA1	1495
ARPC1A	10552
C17ORF93	NA
TMEM53	79639
FBXO8	26269
DLX1	1745
NOS2	4843
CT47A2	728090
WSCD1	23302
ECM2	1842
CHST7	56548
SLC25A13	10165
EXOC7	23265
DENND4A	10260
NOTUM	147111
LOC285768	285768
RRAGD	58528
ZNF492	57615
NUP155	9631
